You are using Paddle compiled with TensorRT, but TensorRT dynamic library is not found. Ignore this if TensorRT is not needed.
/usr/local/lib/python3.7/site-packages/pkg_resources/_vendor/pyparsing.py:943: DeprecationWarning: Using or importing the ABCs from 'collections' instead of from 'collections.abc' is deprecated, and in 3.8 it will stop working
  collections.MutableMapping.register(ParseResults)
/usr/local/lib/python3.7/site-packages/setuptools/depends.py:2: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
2021-06-07 18:16:02 INFO: 
===========================================================
==        PaddleClas is powered by PaddlePaddle !        ==
===========================================================
==                                                       ==
==   For more info please go to the following website.   ==
==                                                       ==
==       https://github.com/PaddlePaddle/PaddleClas      ==
===========================================================

2021-06-07 18:16:02 INFO: ARCHITECTURE : 
2021-06-07 18:16:02 INFO:     name : ResNet50
2021-06-07 18:16:02 INFO: ------------------------------------------------------------
2021-06-07 18:16:02 INFO: LEARNING_RATE : 
2021-06-07 18:16:02 INFO:     function : Piecewise
2021-06-07 18:16:02 INFO:     params : 
2021-06-07 18:16:02 INFO:         decay_epochs : [30, 60, 90]
2021-06-07 18:16:02 INFO:         gamma : 0.1
2021-06-07 18:16:02 INFO:         lr : 0.1
2021-06-07 18:16:02 INFO: ------------------------------------------------------------
2021-06-07 18:16:02 INFO: OPTIMIZER : 
2021-06-07 18:16:02 INFO:     function : Momentum
2021-06-07 18:16:02 INFO:     params : 
2021-06-07 18:16:02 INFO:         momentum : 0.9
2021-06-07 18:16:02 INFO:     regularizer : 
2021-06-07 18:16:02 INFO:         factor : 0.0001
2021-06-07 18:16:02 INFO:         function : L2
2021-06-07 18:16:02 INFO: ------------------------------------------------------------
2021-06-07 18:16:02 INFO: TRAIN : 
2021-06-07 18:16:02 INFO:     batch_size : 96
2021-06-07 18:16:02 INFO:     data_dir : /data/
2021-06-07 18:16:02 INFO:     file_list : /data/train_list.txt
2021-06-07 18:16:02 INFO:     num_workers : 4
2021-06-07 18:16:02 INFO:     shuffle_seed : 0
2021-06-07 18:16:02 INFO:     transforms : 
2021-06-07 18:16:02 INFO:         DecodeImage : 
2021-06-07 18:16:02 INFO:             channel_first : False
2021-06-07 18:16:02 INFO:             to_np : False
2021-06-07 18:16:02 INFO:             to_rgb : True
2021-06-07 18:16:02 INFO:         RandCropImage : 
2021-06-07 18:16:02 INFO:             size : 224
2021-06-07 18:16:02 INFO:         RandFlipImage : 
2021-06-07 18:16:02 INFO:             flip_code : 1
2021-06-07 18:16:02 INFO:         NormalizeImage : 
2021-06-07 18:16:02 INFO:             mean : [0.485, 0.456, 0.406]
2021-06-07 18:16:02 INFO:             order : 
2021-06-07 18:16:02 INFO:             scale : 1./255.
2021-06-07 18:16:02 INFO:             std : [0.229, 0.224, 0.225]
2021-06-07 18:16:02 INFO:         ToCHWImage : None
2021-06-07 18:16:02 INFO: ------------------------------------------------------------
2021-06-07 18:16:02 INFO: classes_num : 1000
2021-06-07 18:16:02 INFO: enable_addto : True
2021-06-07 18:16:02 INFO: epochs : 1
2021-06-07 18:16:02 INFO: fuse_elewise_add_act_ops : True
2021-06-07 18:16:02 INFO: image_shape : [3, 224, 224]
2021-06-07 18:16:02 INFO: is_distributed : False
2021-06-07 18:16:02 INFO: ls_epsilon : -1
2021-06-07 18:16:02 INFO: mode : train
2021-06-07 18:16:02 INFO: model_save_dir : ./output/
2021-06-07 18:16:02 INFO: pretrained_model : 
2021-06-07 18:16:02 INFO: print_interval : 1
2021-06-07 18:16:02 INFO: save_interval : 1
2021-06-07 18:16:02 INFO: topk : 5
2021-06-07 18:16:02 INFO: total_images : 1281167
2021-06-07 18:16:02 INFO: use_dali : False
2021-06-07 18:16:02 INFO: use_gpu : True
2021-06-07 18:16:02 INFO: use_mix : False
2021-06-07 18:16:02 INFO: valid_interval : 1
2021-06-07 18:16:02 INFO: validate : False
W0607 18:16:02.834127   219 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 11.2, Runtime API Version: 10.1
2021-06-07 18:17:12 INFO: epoch:0   train step:267  top1: 0.0208 top5: 0.1042 loss:  4.5792 lr: 0.100000, batch_cost: 0.24714 s, reader_cost: 0.00028 s, ips: 388.44724 images/sec.
2021-06-07 18:17:12 INFO: epoch:0   train step:268  top1: 0.0417 top5: 0.1458 loss:  4.4460 lr: 0.100000, batch_cost: 0.24714 s, reader_cost: 0.00028 s, ips: 388.44099 images/sec.
2021-06-07 18:17:13 INFO: epoch:0   train step:269  top1: 0.0208 top5: 0.1354 loss:  4.5858 lr: 0.100000, batch_cost: 0.24715 s, reader_cost: 0.00028 s, ips: 388.43247 images/sec.
2021-06-07 18:17:13 INFO: epoch:0   train step:270  top1: 0.0208 top5: 0.0938 loss:  4.5527 lr: 0.100000, batch_cost: 0.24779 s, reader_cost: 0.00028 s, ips: 387.42624 images/sec.
2021-06-07 18:17:13 INFO: epoch:0   train step:271  top1: 0.0104 top5: 0.0833 loss:  4.5807 lr: 0.100000, batch_cost: 0.24716 s, reader_cost: 0.00028 s, ips: 388.40988 images/sec.
2021-06-07 18:17:13 INFO: epoch:0   train step:272  top1: 0.0208 top5: 0.0625 loss:  4.5501 lr: 0.100000, batch_cost: 0.24717 s, reader_cost: 0.00028 s, ips: 388.40236 images/sec.
2021-06-07 18:17:14 INFO: epoch:0   train step:273  top1: 0.0312 top5: 0.0938 loss:  4.5190 lr: 0.100000, batch_cost: 0.24717 s, reader_cost: 0.00028 s, ips: 388.39427 images/sec.
2021-06-07 18:17:14 INFO: epoch:0   train step:274  top1: 0.0208 top5: 0.1250 loss:  4.5691 lr: 0.100000, batch_cost: 0.24718 s, reader_cost: 0.00028 s, ips: 388.38497 images/sec.
2021-06-07 18:17:14 INFO: epoch:0   train step:275  top1: 0.0208 top5: 0.0625 loss:  4.5121 lr: 0.100000, batch_cost: 0.24718 s, reader_cost: 0.00028 s, ips: 388.37576 images/sec.
2021-06-07 18:17:14 INFO: epoch:0   train step:276  top1: 0.0208 top5: 0.0833 loss:  4.5522 lr: 0.100000, batch_cost: 0.24719 s, reader_cost: 0.00028 s, ips: 388.36965 images/sec.
2021-06-07 18:17:15 INFO: epoch:0   train step:277  top1: 0.0417 top5: 0.0833 loss:  4.5863 lr: 0.100000, batch_cost: 0.24719 s, reader_cost: 0.00028 s, ips: 388.36011 images/sec.
2021-06-07 18:17:15 INFO: epoch:0   train step:278  top1: 0.0417 top5: 0.1354 loss:  4.4550 lr: 0.100000, batch_cost: 0.24720 s, reader_cost: 0.00028 s, ips: 388.35290 images/sec.
2021-06-07 18:17:15 INFO: epoch:0   train step:279  top1: 0.0000 top5: 0.0521 loss:  4.5602 lr: 0.100000, batch_cost: 0.24721 s, reader_cost: 0.00028 s, ips: 388.33855 images/sec.
2021-06-07 18:17:15 INFO: epoch:0   train step:280  top1: 0.0208 top5: 0.1562 loss:  4.4355 lr: 0.100000, batch_cost: 0.24783 s, reader_cost: 0.00028 s, ips: 387.36768 images/sec.
2021-06-07 18:17:16 INFO: epoch:0   train step:281  top1: 0.0312 top5: 0.1042 loss:  4.5152 lr: 0.100000, batch_cost: 0.24723 s, reader_cost: 0.00028 s, ips: 388.30761 images/sec.
2021-06-07 18:17:16 INFO: epoch:0   train step:282  top1: 0.0104 top5: 0.1042 loss:  4.4693 lr: 0.100000, batch_cost: 0.24723 s, reader_cost: 0.00028 s, ips: 388.30645 images/sec.
2021-06-07 18:17:16 INFO: epoch:0   train step:283  top1: 0.0312 top5: 0.0521 loss:  4.5604 lr: 0.100000, batch_cost: 0.24724 s, reader_cost: 0.00028 s, ips: 388.29366 images/sec.
2021-06-07 18:17:16 INFO: epoch:0   train step:284  top1: 0.0208 top5: 0.0729 loss:  4.7493 lr: 0.100000, batch_cost: 0.24724 s, reader_cost: 0.00028 s, ips: 388.29148 images/sec.
2021-06-07 18:17:17 INFO: epoch:0   train step:285  top1: 0.0104 top5: 0.1146 loss:  4.4525 lr: 0.100000, batch_cost: 0.24724 s, reader_cost: 0.00028 s, ips: 388.28311 images/sec.
2021-06-07 18:17:17 INFO: epoch:0   train step:286  top1: 0.0312 top5: 0.1042 loss:  4.5299 lr: 0.100000, batch_cost: 0.24725 s, reader_cost: 0.00028 s, ips: 388.27519 images/sec.
2021-06-07 18:17:17 INFO: epoch:0   train step:287  top1: 0.0208 top5: 0.1146 loss:  4.4762 lr: 0.100000, batch_cost: 0.24725 s, reader_cost: 0.00028 s, ips: 388.27551 images/sec.
2021-06-07 18:17:17 INFO: epoch:0   train step:288  top1: 0.0104 top5: 0.0729 loss:  4.5664 lr: 0.100000, batch_cost: 0.24725 s, reader_cost: 0.00028 s, ips: 388.27486 images/sec.
2021-06-07 18:17:18 INFO: epoch:0   train step:289  top1: 0.0000 top5: 0.0729 loss:  4.5375 lr: 0.100000, batch_cost: 0.24725 s, reader_cost: 0.00028 s, ips: 388.26736 images/sec.
2021-06-07 18:17:18 INFO: epoch:0   train step:290  top1: 0.0833 top5: 0.1354 loss:  4.4346 lr: 0.100000, batch_cost: 0.24785 s, reader_cost: 0.00028 s, ips: 387.33110 images/sec.
2021-06-07 18:17:18 INFO: epoch:0   train step:291  top1: 0.0312 top5: 0.1250 loss:  4.5946 lr: 0.100000, batch_cost: 0.24727 s, reader_cost: 0.00028 s, ips: 388.24378 images/sec.
2021-06-07 18:17:18 INFO: epoch:0   train step:292  top1: 0.0417 top5: 0.1146 loss:  4.3262 lr: 0.100000, batch_cost: 0.24728 s, reader_cost: 0.00028 s, ips: 388.22824 images/sec.
2021-06-07 18:17:19 INFO: epoch:0   train step:293  top1: 0.0312 top5: 0.1354 loss:  4.4910 lr: 0.100000, batch_cost: 0.24728 s, reader_cost: 0.00028 s, ips: 388.21964 images/sec.
2021-06-07 18:17:19 INFO: epoch:0   train step:294  top1: 0.0104 top5: 0.1146 loss:  4.7395 lr: 0.100000, batch_cost: 0.24729 s, reader_cost: 0.00028 s, ips: 388.20968 images/sec.
2021-06-07 18:17:19 INFO: epoch:0   train step:295  top1: 0.0312 top5: 0.1562 loss:  4.5040 lr: 0.100000, batch_cost: 0.24729 s, reader_cost: 0.00028 s, ips: 388.20612 images/sec.
2021-06-07 18:17:19 INFO: epoch:0   train step:296  top1: 0.0104 top5: 0.0625 loss:  4.6045 lr: 0.100000, batch_cost: 0.24729 s, reader_cost: 0.00028 s, ips: 388.20225 images/sec.
2021-06-07 18:17:20 INFO: epoch:0   train step:297  top1: 0.0104 top5: 0.0521 loss:  4.6496 lr: 0.100000, batch_cost: 0.24730 s, reader_cost: 0.00028 s, ips: 388.19616 images/sec.
2021-06-07 18:17:20 INFO: epoch:0   train step:298  top1: 0.0104 top5: 0.1042 loss:  4.5617 lr: 0.100000, batch_cost: 0.24730 s, reader_cost: 0.00028 s, ips: 388.19193 images/sec.
2021-06-07 18:17:20 INFO: epoch:0   train step:299  top1: 0.0521 top5: 0.1250 loss:  4.5195 lr: 0.100000, batch_cost: 0.24730 s, reader_cost: 0.00028 s, ips: 388.18785 images/sec.
2021-06-07 18:17:20 INFO: epoch:0   train step:300  top1: 0.0521 top5: 0.1146 loss:  4.5159 lr: 0.100000, batch_cost: 0.24788 s, reader_cost: 0.00028 s, ips: 387.28273 images/sec.
2021-06-07 18:17:21 INFO: epoch:0   train step:301  top1: 0.0417 top5: 0.1042 loss:  4.4951 lr: 0.100000, batch_cost: 0.24732 s, reader_cost: 0.00028 s, ips: 388.16401 images/sec.
2021-06-07 18:17:21 INFO: epoch:0   train step:302  top1: 0.0000 top5: 0.1250 loss:  4.4806 lr: 0.100000, batch_cost: 0.24732 s, reader_cost: 0.00028 s, ips: 388.15661 images/sec.
2021-06-07 18:17:21 INFO: epoch:0   train step:303  top1: 0.0521 top5: 0.1042 loss:  4.4910 lr: 0.100000, batch_cost: 0.24732 s, reader_cost: 0.00028 s, ips: 388.15466 images/sec.
2021-06-07 18:17:21 INFO: epoch:0   train step:304  top1: 0.0417 top5: 0.1562 loss:  4.4740 lr: 0.100000, batch_cost: 0.24733 s, reader_cost: 0.00028 s, ips: 388.14944 images/sec.
2021-06-07 18:17:22 INFO: epoch:0   train step:305  top1: 0.0417 top5: 0.0729 loss:  4.4290 lr: 0.100000, batch_cost: 0.24733 s, reader_cost: 0.00028 s, ips: 388.14430 images/sec.
2021-06-07 18:17:22 INFO: epoch:0   train step:306  top1: 0.0312 top5: 0.0729 loss:  4.3509 lr: 0.100000, batch_cost: 0.24733 s, reader_cost: 0.00028 s, ips: 388.14405 images/sec.
2021-06-07 18:17:22 INFO: epoch:0   train step:307  top1: 0.0208 top5: 0.1354 loss:  4.4375 lr: 0.100000, batch_cost: 0.24733 s, reader_cost: 0.00027 s, ips: 388.14355 images/sec.
2021-06-07 18:17:22 INFO: epoch:0   train step:308  top1: 0.0417 top5: 0.1875 loss:  4.3889 lr: 0.100000, batch_cost: 0.24734 s, reader_cost: 0.00027 s, ips: 388.13660 images/sec.
2021-06-07 18:17:23 INFO: epoch:0   train step:309  top1: 0.0000 top5: 0.0417 loss:  4.6749 lr: 0.100000, batch_cost: 0.24733 s, reader_cost: 0.00027 s, ips: 388.13876 images/sec.
2021-06-07 18:17:23 INFO: epoch:0   train step:310  top1: 0.0208 top5: 0.0938 loss:  4.5094 lr: 0.100000, batch_cost: 0.24790 s, reader_cost: 0.00027 s, ips: 387.25742 images/sec.
2021-06-07 18:17:23 INFO: epoch:0   train step:311  top1: 0.0312 top5: 0.1042 loss:  4.4473 lr: 0.100000, batch_cost: 0.24735 s, reader_cost: 0.00027 s, ips: 388.11370 images/sec.
2021-06-07 18:17:23 INFO: epoch:0   train step:312  top1: 0.0208 top5: 0.1042 loss:  4.5521 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.10476 images/sec.
2021-06-07 18:17:24 INFO: epoch:0   train step:313  top1: 0.0208 top5: 0.0625 loss:  4.5602 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.10176 images/sec.
2021-06-07 18:17:24 INFO: epoch:0   train step:314  top1: 0.0625 top5: 0.1354 loss:  4.4629 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.09797 images/sec.
2021-06-07 18:17:24 INFO: epoch:0   train step:315  top1: 0.0104 top5: 0.1042 loss:  4.5329 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.09926 images/sec.
2021-06-07 18:17:24 INFO: epoch:0   train step:316  top1: 0.0417 top5: 0.1250 loss:  4.4781 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.09727 images/sec.
2021-06-07 18:17:25 INFO: epoch:0   train step:317  top1: 0.0208 top5: 0.0729 loss:  4.6115 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.09344 images/sec.
2021-06-07 18:17:25 INFO: epoch:0   train step:318  top1: 0.0417 top5: 0.0938 loss:  4.4455 lr: 0.100000, batch_cost: 0.24736 s, reader_cost: 0.00027 s, ips: 388.09104 images/sec.
2021-06-07 18:17:25 INFO: epoch:0   train step:319  top1: 0.0208 top5: 0.0938 loss:  4.5065 lr: 0.100000, batch_cost: 0.24737 s, reader_cost: 0.00027 s, ips: 388.09017 images/sec.
2021-06-07 18:17:25 INFO: epoch:0   train step:320  top1: 0.0104 top5: 0.0833 loss:  4.6436 lr: 0.100000, batch_cost: 0.24791 s, reader_cost: 0.00027 s, ips: 387.23873 images/sec.
2021-06-07 18:17:26 INFO: epoch:0   train step:321  top1: 0.0312 top5: 0.1146 loss:  4.5448 lr: 0.100000, batch_cost: 0.24738 s, reader_cost: 0.00027 s, ips: 388.06628 images/sec.
2021-06-07 18:17:26 INFO: epoch:0   train step:322  top1: 0.0208 top5: 0.1458 loss:  4.4950 lr: 0.100000, batch_cost: 0.24738 s, reader_cost: 0.00027 s, ips: 388.06355 images/sec.
2021-06-07 18:17:26 INFO: epoch:0   train step:323  top1: 0.0104 top5: 0.0938 loss:  4.3998 lr: 0.100000, batch_cost: 0.24739 s, reader_cost: 0.00027 s, ips: 388.05468 images/sec.
2021-06-07 18:17:26 INFO: epoch:0   train step:324  top1: 0.0417 top5: 0.1042 loss:  4.4560 lr: 0.100000, batch_cost: 0.24739 s, reader_cost: 0.00027 s, ips: 388.05244 images/sec.
2021-06-07 18:17:27 INFO: epoch:0   train step:325  top1: 0.0208 top5: 0.0729 loss:  4.4279 lr: 0.100000, batch_cost: 0.24740 s, reader_cost: 0.00027 s, ips: 388.04286 images/sec.
2021-06-07 18:17:27 INFO: epoch:0   train step:326  top1: 0.0208 top5: 0.1354 loss:  4.4326 lr: 0.100000, batch_cost: 0.24740 s, reader_cost: 0.00027 s, ips: 388.03995 images/sec.
2021-06-07 18:17:27 INFO: epoch:0   train step:327  top1: 0.0312 top5: 0.0729 loss:  4.6630 lr: 0.100000, batch_cost: 0.24740 s, reader_cost: 0.00027 s, ips: 388.03569 images/sec.
2021-06-07 18:17:27 INFO: epoch:0   train step:328  top1: 0.0312 top5: 0.1146 loss:  4.5127 lr: 0.100000, batch_cost: 0.24740 s, reader_cost: 0.00027 s, ips: 388.03199 images/sec.
2021-06-07 18:17:28 INFO: epoch:0   train step:329  top1: 0.0312 top5: 0.0938 loss:  4.4543 lr: 0.100000, batch_cost: 0.24740 s, reader_cost: 0.00027 s, ips: 388.02793 images/sec.
2021-06-07 18:17:28 INFO: epoch:0   train step:330  top1: 0.0312 top5: 0.0833 loss:  4.5049 lr: 0.100000, batch_cost: 0.24793 s, reader_cost: 0.00027 s, ips: 387.21198 images/sec.
2021-06-07 18:17:28 INFO: epoch:0   train step:331  top1: 0.0521 top5: 0.1562 loss:  4.5159 lr: 0.100000, batch_cost: 0.24741 s, reader_cost: 0.00027 s, ips: 388.01289 images/sec.
2021-06-07 18:17:28 INFO: epoch:0   train step:332  top1: 0.0417 top5: 0.1875 loss:  4.4381 lr: 0.100000, batch_cost: 0.24741 s, reader_cost: 0.00027 s, ips: 388.01210 images/sec.
2021-06-07 18:17:29 INFO: epoch:0   train step:333  top1: 0.0417 top5: 0.1354 loss:  4.5040 lr: 0.100000, batch_cost: 0.24742 s, reader_cost: 0.00027 s, ips: 388.01092 images/sec.
2021-06-07 18:17:29 INFO: epoch:0   train step:334  top1: 0.0208 top5: 0.0938 loss:  4.5475 lr: 0.100000, batch_cost: 0.24742 s, reader_cost: 0.00027 s, ips: 388.01018 images/sec.
2021-06-07 18:17:29 INFO: epoch:0   train step:335  top1: 0.0208 top5: 0.1250 loss:  4.4414 lr: 0.100000, batch_cost: 0.24742 s, reader_cost: 0.00027 s, ips: 388.01057 images/sec.
2021-06-07 18:17:29 INFO: epoch:0   train step:336  top1: 0.0417 top5: 0.0833 loss:  4.5108 lr: 0.100000, batch_cost: 0.24742 s, reader_cost: 0.00027 s, ips: 388.01080 images/sec.
2021-06-07 18:17:30 INFO: epoch:0   train step:337  top1: 0.0208 top5: 0.1042 loss:  4.5647 lr: 0.100000, batch_cost: 0.24742 s, reader_cost: 0.00027 s, ips: 388.00225 images/sec.
2021-06-07 18:17:30 INFO: epoch:0   train step:338  top1: 0.0312 top5: 0.1042 loss:  4.5274 lr: 0.100000, batch_cost: 0.24742 s, reader_cost: 0.00027 s, ips: 388.00146 images/sec.
2021-06-07 18:17:30 INFO: epoch:0   train step:339  top1: 0.0417 top5: 0.1146 loss:  4.4629 lr: 0.100000, batch_cost: 0.24743 s, reader_cost: 0.00027 s, ips: 387.99361 images/sec.
2021-06-07 18:17:30 INFO: epoch:0   train step:340  top1: 0.0417 top5: 0.1146 loss:  4.4566 lr: 0.100000, batch_cost: 0.24793 s, reader_cost: 0.00027 s, ips: 387.20115 images/sec.
2021-06-07 18:17:31 INFO: epoch:0   train step:341  top1: 0.0208 top5: 0.0625 loss:  4.6090 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.97755 images/sec.
2021-06-07 18:17:31 INFO: epoch:0   train step:342  top1: 0.0208 top5: 0.0417 loss:  4.4868 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.97446 images/sec.
2021-06-07 18:17:31 INFO: epoch:0   train step:343  top1: 0.0312 top5: 0.1250 loss:  4.3888 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.97208 images/sec.
2021-06-07 18:17:31 INFO: epoch:0   train step:344  top1: 0.0208 top5: 0.0938 loss:  4.4219 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.97042 images/sec.
2021-06-07 18:17:32 INFO: epoch:0   train step:345  top1: 0.0104 top5: 0.0833 loss:  4.5897 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.97019 images/sec.
2021-06-07 18:17:32 INFO: epoch:0   train step:346  top1: 0.0208 top5: 0.0833 loss:  4.5528 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.96801 images/sec.
2021-06-07 18:17:32 INFO: epoch:0   train step:347  top1: 0.0312 top5: 0.1354 loss:  4.4210 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.96996 images/sec.
2021-06-07 18:17:32 INFO: epoch:0   train step:348  top1: 0.0000 top5: 0.1146 loss:  4.5243 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.96809 images/sec.
2021-06-07 18:17:32 INFO: epoch:0   train step:349  top1: 0.0104 top5: 0.0938 loss:  4.5164 lr: 0.100000, batch_cost: 0.24744 s, reader_cost: 0.00027 s, ips: 387.96800 images/sec.
2021-06-07 18:17:33 INFO: epoch:0   train step:350  top1: 0.0104 top5: 0.0729 loss:  4.5432 lr: 0.100000, batch_cost: 0.24793 s, reader_cost: 0.00027 s, ips: 387.20536 images/sec.
2021-06-07 18:17:33 INFO: epoch:0   train step:351  top1: 0.0312 top5: 0.1042 loss:  4.4391 lr: 0.100000, batch_cost: 0.24745 s, reader_cost: 0.00027 s, ips: 387.96069 images/sec.
2021-06-07 18:17:33 INFO: epoch:0   train step:352  top1: 0.0208 top5: 0.1354 loss:  4.4149 lr: 0.100000, batch_cost: 0.24745 s, reader_cost: 0.00027 s, ips: 387.95935 images/sec.
2021-06-07 18:17:33 INFO: epoch:0   train step:353  top1: 0.0208 top5: 0.1458 loss:  4.3152 lr: 0.100000, batch_cost: 0.24745 s, reader_cost: 0.00027 s, ips: 387.95303 images/sec.
2021-06-07 18:17:34 INFO: epoch:0   train step:354  top1: 0.0208 top5: 0.1146 loss:  4.5218 lr: 0.100000, batch_cost: 0.24745 s, reader_cost: 0.00027 s, ips: 387.95102 images/sec.
2021-06-07 18:17:34 INFO: epoch:0   train step:355  top1: 0.0521 top5: 0.1354 loss:  4.4541 lr: 0.100000, batch_cost: 0.24745 s, reader_cost: 0.00027 s, ips: 387.94955 images/sec.
2021-06-07 18:17:34 INFO: epoch:0   train step:356  top1: 0.0312 top5: 0.1042 loss:  4.4773 lr: 0.100000, batch_cost: 0.24745 s, reader_cost: 0.00027 s, ips: 387.94989 images/sec.
2021-06-07 18:17:34 INFO: epoch:0   train step:357  top1: 0.0208 top5: 0.1667 loss:  4.4247 lr: 0.100000, batch_cost: 0.24746 s, reader_cost: 0.00027 s, ips: 387.94744 images/sec.
2021-06-07 18:17:35 INFO: epoch:0   train step:358  top1: 0.0417 top5: 0.0833 loss:  4.5081 lr: 0.100000, batch_cost: 0.24746 s, reader_cost: 0.00027 s, ips: 387.94671 images/sec.
2021-06-07 18:17:35 INFO: epoch:0   train step:359  top1: 0.0000 top5: 0.1042 loss:  4.4961 lr: 0.100000, batch_cost: 0.24746 s, reader_cost: 0.00027 s, ips: 387.94009 images/sec.
2021-06-07 18:17:35 INFO: epoch:0   train step:360  top1: 0.0521 top5: 0.1250 loss:  4.4923 lr: 0.100000, batch_cost: 0.24794 s, reader_cost: 0.00027 s, ips: 387.19464 images/sec.
2021-06-07 18:17:35 INFO: epoch:0   train step:361  top1: 0.0312 top5: 0.1250 loss:  4.5588 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.93090 images/sec.
2021-06-07 18:17:36 INFO: epoch:0   train step:362  top1: 0.0208 top5: 0.0729 loss:  4.6852 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92663 images/sec.
2021-06-07 18:17:36 INFO: epoch:0   train step:363  top1: 0.0208 top5: 0.0938 loss:  4.4250 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92849 images/sec.
2021-06-07 18:17:36 INFO: epoch:0   train step:364  top1: 0.0104 top5: 0.1354 loss:  4.4092 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92342 images/sec.
2021-06-07 18:17:36 INFO: epoch:0   train step:365  top1: 0.0208 top5: 0.1042 loss:  4.4000 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92014 images/sec.
2021-06-07 18:17:37 INFO: epoch:0   train step:366  top1: 0.0312 top5: 0.0938 loss:  4.4665 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92104 images/sec.
2021-06-07 18:17:37 INFO: epoch:0   train step:367  top1: 0.0625 top5: 0.1354 loss:  4.4626 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92080 images/sec.
2021-06-07 18:17:37 INFO: epoch:0   train step:368  top1: 0.0000 top5: 0.0729 loss:  4.6432 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92101 images/sec.
2021-06-07 18:17:37 INFO: epoch:0   train step:369  top1: 0.0312 top5: 0.1354 loss:  4.4600 lr: 0.100000, batch_cost: 0.24747 s, reader_cost: 0.00027 s, ips: 387.92160 images/sec.
2021-06-07 18:17:38 INFO: epoch:0   train step:370  top1: 0.0521 top5: 0.0729 loss:  4.5832 lr: 0.100000, batch_cost: 0.24794 s, reader_cost: 0.00027 s, ips: 387.19164 images/sec.
2021-06-07 18:17:38 INFO: epoch:0   train step:371  top1: 0.0521 top5: 0.2083 loss:  4.4203 lr: 0.100000, batch_cost: 0.24748 s, reader_cost: 0.00027 s, ips: 387.90697 images/sec.
2021-06-07 18:17:38 INFO: epoch:0   train step:372  top1: 0.0208 top5: 0.1042 loss:  4.4999 lr: 0.100000, batch_cost: 0.24748 s, reader_cost: 0.00027 s, ips: 387.90800 images/sec.
2021-06-07 18:17:38 INFO: epoch:0   train step:373  top1: 0.0312 top5: 0.0625 loss:  4.5994 lr: 0.100000, batch_cost: 0.24748 s, reader_cost: 0.00027 s, ips: 387.90335 images/sec.
2021-06-07 18:17:39 INFO: epoch:0   train step:374  top1: 0.0208 top5: 0.0938 loss:  4.5344 lr: 0.100000, batch_cost: 0.24748 s, reader_cost: 0.00027 s, ips: 387.90331 images/sec.
2021-06-07 18:17:39 INFO: epoch:0   train step:375  top1: 0.0625 top5: 0.1771 loss:  4.3469 lr: 0.100000, batch_cost: 0.24749 s, reader_cost: 0.00027 s, ips: 387.90226 images/sec.
2021-06-07 18:17:39 INFO: epoch:0   train step:376  top1: 0.0312 top5: 0.1458 loss:  4.4769 lr: 0.100000, batch_cost: 0.24749 s, reader_cost: 0.00027 s, ips: 387.89967 images/sec.
2021-06-07 18:17:39 INFO: epoch:0   train step:377  top1: 0.0208 top5: 0.1250 loss:  4.4831 lr: 0.100000, batch_cost: 0.24749 s, reader_cost: 0.00027 s, ips: 387.89142 images/sec.
2021-06-07 18:17:40 INFO: epoch:0   train step:378  top1: 0.0208 top5: 0.1146 loss:  4.4559 lr: 0.100000, batch_cost: 0.24749 s, reader_cost: 0.00027 s, ips: 387.89189 images/sec.
